condition,subset,threat_model,attack_model,feature_set,n,members,nonmembers,mia_auc,mia_auc_ci_low,mia_auc_ci_high,mia_advantage,mia_advantage_ci_low,mia_advantage_ci_high,mia_balanced_accuracy,mia_precision,mia_recall,tpr_at_1pct_fpr,tpr_at_5pct_fpr,operating_threshold,shadow_calibration_auc,formal_dp,target_epsilon,actual_epsilon,delta,noise_multiplier
dp_eps_8,overall,score_only_black_box,confidence_threshold,confidence,25194,12597,12597,0.5020088299916093,0.4948935814199005,0.5088954288713027,0.0111137572437882,0.0032383015214832,0.023842633865105,0.5033738191632928,0.5048017173200768,0.3546876240374692,0.0,0.0,0.9999957,0.4985556406779344,True,8.0,7.99364894672444,1.134031140495118e-05,0.560302734375
dp_eps_8,overall,score_only_black_box,logistic_regression,prob_attack,25194,12597,12597,0.5028193034389409,0.4960491618611018,0.5092906990746413,0.0121457489878542,0.0045907458052867,0.0242083044416141,0.5000793839803127,0.5000798722044728,0.497023100738271,0.0,0.0,0.4998898396475398,0.5013578359506039,True,8.0,7.99364894672444,1.134031140495118e-05,0.560302734375
dp_eps_8,overall,score_only_black_box,random_forest,prob_attack,25194,12597,12597,0.5000880426759506,0.4932919704255862,0.5069371296027803,0.0076208621100262,0.001677524640923,0.0215083883910609,0.4988489322854648,0.4923724355602314,0.0743034055727554,0.0096054616178455,0.0493768357545447,0.7176487650728317,0.5000288285211884,True,8.0,7.99364894672444,1.134031140495118e-05,0.560302734375
dp_eps_8,overall,label_aware_audit,loss_threshold,loss,25194,12597,12597,0.5020314314558779,0.4949218687014085,0.5085837468937429,0.0111137572437882,0.0031873098127327,0.0234262209890928,0.5005953798523458,0.5003941352672238,0.7558942605382234,0.0,0.0,-0.0008858789,0.4989582443666265,True,8.0,7.99364894672444,1.134031140495118e-05,0.560302734375
dp_eps_8,overall,label_aware_audit,logistic_regression,loss + correctness,25194,12597,12597,0.5020314314558779,0.4946409553407295,0.5099240057275198,0.0111137572437882,0.0037723099130986,0.0230136660799044,0.5005953798523458,0.5003941352672238,0.7558942605382234,0.0,0.0,0.5004377707589382,0.4989582443666265,True,8.0,7.99364894672444,1.134031140495118e-05,0.560302734375
dp_eps_8,overall,label_aware_audit,random_forest,loss + correctness,25194,12597,12597,0.4997120605591442,0.4924552934529823,0.5066509646437056,0.0088910057950305,0.0018699025661804,0.0204293996842283,0.5004366118917203,0.5002275642351773,0.959752321981424,0.0096848455981582,0.0480273080892275,0.2322490191067047,0.4939999561176346,True,8.0,7.99364894672444,1.134031140495118e-05,0.560302734375
